roi_number,Area,Biovolume,EquivDiameter,MajorAxisLength,winner,id,name,international_id
2946,158,971.5375280999999,14.1835062,17.5758348,mix,25.0,mix,
2948,210,1689.3914489999997,16.35176762,19.1428859,mix,25.0,mix,
2951,252,2759.889146,17.91246396,20.10158912,mix,25.0,mix,
2952,473,2992.618896,24.540625600000002,61.88644208,mix,25.0,mix,
2953,231,2183.406894,17.14987857,18.11799493,,,,
2954,211,1948.572843,16.39065416,18.10207958,dino30,,,
2956,696,7854.767031999999,29.76868696,49.25123398,Dinobryon,9.0,Dinobryon,157240.0
2957,7374,103651.375,96.89617331,175.4864872,mix,25.0,mix,
2958,289,3359.147945,19.18244584,22.02363597,mix,25.0,mix,
2959,1138,3624.060547,38.06503122,225.3409855,mix,25.0,mix,
2960,360,4355.032816,21.40948939,24.67755456,mix,25.0,mix,
2961,272,2054.641602,18.60970597,23.94463162,mix,25.0,mix,
2964,2188,44517.9387,52.78113417,87.2072762,,,,
2965,237,1790.3453370000002,17.37117647,23.54503865,,,,
2966,220,1866.106036,16.73656774,19.68943766,mix,25.0,mix,
2967,1012,20679.53364,35.89593876,39.26348204,mix,25.0,mix,
2968,232,2026.327262,17.18695943,20.46339713,,,,
2969,5055,248429.2931,80.22609238,84.96730542,Dinobryon,9.0,Dinobryon,157240.0
2971,240,2419.026343,17.48077489,21.07456955,,,,
2973,2187,72195.36997999999,52.76907129,56.04910176,,,,
2974,306,2499.922354,19.73857393,28.20509184,,,,
2976,221,2436.305103,16.77456227,19.37731891,mix,25.0,mix,
2977,347,2998.037842,21.01937492,27.59535027,Cylindrotheca,5.0,Cylindrotheca,149003.0
2978,406,5134.1477939999995,22.73621022,24.25734025,mix,25.0,mix,
2979,407,5024.192051,22.76419326,25.57756452,mix,25.0,mix,
2980,259,2551.758633,18.1595441,21.83431961,mix,25.0,mix,
2982,250,2391.5374079999997,17.84124116,19.88100289,mix_elongated,,,
2983,558,7563.384314,26.65459934,33.92209547,mix,25.0,mix,
2984,216,1399.411255,16.58371917,24.02732543,mix,25.0,mix,
2985,262,2858.0639170000004,18.26441241,19.45190724,mix,25.0,mix,
2986,268,2638.152431,18.47236309,21.50094532,,,,
2987,263,1896.352295,18.29923496,26.6666825,,,,
2988,216,1754.579497,16.58371917,19.40454697,mix,25.0,mix,
2991,425,4852.189853,23.26213246,29.80073074,mix,25.0,mix,
2993,249,2351.482101,17.80552293,19.85395857,mix,25.0,mix,
2994,182,1171.028662,15.22266722,19.68216147,mix,25.0,mix,
2996,256,1649.336143,18.05406667,27.61273563,mix,25.0,mix,
2997,213,1655.619328,16.46815178,20.52910688,detritus,23.0,detritus,
2998,218,1794.6348030000001,16.66031875,20.67065884,,,,
3000,509,5347.096191,25.45739437,33.14033769,mix,25.0,mix,
3001,2002,54786.23429,50.48787546,59.10295226,mix,25.0,mix,
3002,246,2555.6856239999997,17.6979357,20.47706272,mix,25.0,mix,
3004,644,8021.2714430000005,28.63505311,40.8674743,mix,25.0,mix,
3005,239,1799.356445,17.44431859,22.79441708,,,,
3007,271,2294.9334329999997,18.57546545,23.8275924,mix,25.0,mix,
3009,11111,6097.476562,118.94101299999998,218.202823,mix,25.0,mix,
3011,547,7119.634351000001,26.39056708,32.3060624,mix,25.0,mix,
3014,208,1924.2255,16.27371578,19.06853249,mix,25.0,mix,
3015,741,8803.528014,30.71596495,47.84203025,mix,25.0,mix,
3016,175,1012.378233,14.927053299999999,20.45368115,mix,25.0,mix,
3017,222,1355.59723,16.81247093,25.96423464,,,,
3018,237,2671.924552,17.37117647,20.08665776,mix,25.0,mix,
3019,595,9636.835465,27.52412631,29.75988699,mix,25.0,mix,
3021,232,1558.72229,17.18695943,26.67879234,mix,25.0,mix,
3022,223,1530.647949,16.85029431,24.1167128,detritus,23.0,detritus,
3024,263,2695.486497,18.29923496,19.59831714,mix_elongated,,,
3025,211,1698.816227,16.39065416,19.63506962,mix,25.0,mix,
3026,230,2352.267499,17.11271736,18.45754668,mix,25.0,mix,
3027,241,2298.860424,17.51715531,19.06091702,,,,
3028,224,1327.3228960000001,16.88803298,25.944328100000003,mix,25.0,mix,
3030,204,1307.180664,16.11647812,24.21690761,,,,
3033,244,1676.735107,17.62584605,27.48180353,mix,25.0,mix,
3034,459,6033.428691,24.17471719,27.19321115,mix,25.0,mix,
3038,207,1265.276441,16.23454914,23.75937901,Rhizosolenia,18.0,Rhizosolenia,149069.0
3039,5248,147099.0312,81.74326352,148.6792626,mix,25.0,mix,
3040,270,2359.3360829999997,18.5411617,22.88045797,mix_elongated,,,
3041,542,8413.185126,26.26967516,28.32632565,Leptocylindrus,15.0,Leptocylindrus,149038.0
3042,778,9826.116422,31.47348671,47.35025682,Pyramimonas,37.0,Pyramimonas,134529.0
3043,244,1745.1547190000001,17.62584605,24.47167156,mix,25.0,mix,
3045,241,1589.645883,17.51715531,25.21477816,,,,
3047,698,7408.854004000001,29.81142738,44.72803085,mix,25.0,mix,
3049,315,2259.590516,20.02674353,30.58593007,mix,25.0,mix,
3051,734,11710.28662,30.57053853,36.56811713,mix,25.0,mix,
3052,281,2968.019659,18.9150816,19.88380051,mix,25.0,mix,
3053,227,1886.526388,17.00074636,20.290979699999998,mix,25.0,mix,
3054,250,2274.513081,17.84124116,20.25829841,mix,25.0,mix,
3055,5614,40940.03906,84.54564923,669.639403,mix,25.0,mix,
3057,299,3455.751919,19.51149979,20.88042552,mix,25.0,mix,
3059,400,3643.9826659999994,22.56758334,31.1092489,Phaeocystis,35.0,Phaeocystis,115088.0
3060,220,1874.745416,16.73656774,18.6779314,,,,
3063,249,2929.535149,17.80552293,19.93412398,mix,25.0,mix,
3064,215,2131.5706149999996,16.5452864,18.23502459,mix,25.0,mix,
3066,663,7958.439590000001,29.05439413,44.60344363,mix,25.0,mix,
3067,227,2171.6259219999997,17.00074636,20.78742619,,,,
3068,641,9186.016919,28.56827871,35.36180048,,,,
3070,308,3020.641336,19.80297401,24.17142618,mix_elongated,,,
3072,253,2283.937859,17.94796938,21.04975963,,,,
3073,540,5925.829143,26.22116233,37.47498456,Chaetoceros,3.0,Chaetoceros,148985.0
3074,281,2971.94665,18.9150816,22.74743323,mix_elongated,,,
3075,5624,29611.81836,84.62091467,957.5188386,mix,25.0,mix,
3076,227,1572.367123,17.00074636,24.80241334,Pyramimonas,37.0,Pyramimonas,134529.0
3077,243,1706.6702089999999,17.58969043,24.95589902,mix,25.0,mix,
3078,313,2514.059521,19.96306533,28.55314219,,,,
3082,596,6531.674316,27.54724612,39.90793312,pennate,24.0,pennate,148899.0
3084,432,5537.84245,23.45292057,25.76116681,Corethron,,,
3085,215,2203.041848,16.5452864,18.13223924,mix,25.0,mix,
3086,223,1870.818425,16.85029431,19.87350174,mix,25.0,mix,
3089,211,1732.588348,16.39065416,19.52390565,mix,25.0,mix,
3091,477,5413.74954,24.644173000000002,31.422622600000004,,,,
3093,548,6542.366701,26.41467907,34.33549996,mix,25.0,mix,
3094,853,16377.9079,32.95562671,35.92493421,mix,25.0,mix,
3095,254,1961.303589,17.98340469,22.53847238,,,,
3096,237,2213.252024,17.37117647,20.323395,mix,25.0,mix,
3097,619,6333.45079,28.07374713,45.58701305,mix,25.0,mix,
3098,451,6408.063615,23.96311822,24.57725014,Dactyliosolen,,,
3099,2825,69554.07595,59.97417539,91.89675246,mix,25.0,mix,
3100,537,5571.882812,26.14822433,34.93864118,mix,25.0,mix,
3103,307,2530.8017579999996,19.77080019,25.32481697,,,,
3105,268,2876.913473,18.47236309,20.20508456,mix,25.0,mix,
3106,237,2302.787415,17.37117647,19.44264834,mix,25.0,mix,
3107,226,2410.386963,16.96325845,19.10191679,mix,25.0,mix,
3108,365,3869.656751,21.55765372,27.85567221,detritus,23.0,detritus,
3109,746,9511.957156999999,30.81942083,46.08937656,,,,
3110,442,4187.119629,23.72281347,32.22657056,mix,25.0,mix,
3111,550,7434.579015,26.46283714,31.05971973,mix,25.0,mix,
3113,2316,38743.87891,54.30306424,76.36741734,mix,25.0,mix,
3115,412,3708.114014,22.90359562,33.73699761,mix,25.0,mix,
3116,642,6855.740568000001,28.59055417,44.98980055,mix,25.0,mix,
3118,393,1842.488281,22.36924543,69.34751229,,,,
3119,254,1903.01975,17.98340469,24.61564661,mix,25.0,mix,
3121,401,4873.395604,22.59577521,24.93982388,mix,25.0,mix,
3122,301,2430.807316,19.57664688,27.28812942,mix,25.0,mix,
3123,484,5821.371187,24.82434168,32.25549661,mix,25.0,mix,
3127,3022,34557.03516,62.03007258,228.624148,mix,25.0,mix,
3128,240,2452.798464,17.48077489,19.97325761,mix,25.0,mix,
3129,467,6679.025982,24.38448005,25.64528992,mix_elongated,,,
3131,275,2448.086075,18.71205159,22.49564512,mix,25.0,mix,
3132,599,6746.570223999999,27.61648941,41.13375805,Dinobryon,9.0,Dinobryon,157240.0
3133,234,2148.063977,17.26088218,18.99147911,mix,25.0,mix,
3134,229,2140.995393,17.07547527,20.864152100000002,mix,25.0,mix,
3135,863,4349.794922,33.14823867,182.3190961,mix,25.0,mix,
3136,276,2074.23655,18.74604263,25.92649158,mix_elongated,,,
3137,204,1804.844979,16.11647812,17.16830991,Guinardia,,,
3139,1213,24155.70591,39.29935836,48.02893587,Chaetoceros,3.0,Chaetoceros,148985.0
3140,224,2261.161312,16.88803298,17.99770463,mix_elongated,,,
3141,214,1899.878157,16.50676415,18.56385178,mix,25.0,mix,
3143,1295,26964.28975,40.60597506,49.40376616,,,,
3145,4857,13246.10938,78.63920440000001,206.33650369999998,mix,25.0,mix,
3146,245,2364.83387,17.66192765,19.98042801,mix,25.0,mix,
3148,213,1734.1591449999999,16.46815178,19.35008569,Prorocentrum,36.0,Prorocentrum,109566.0
3149,204,1441.2056300000002,16.11647812,21.41587727,mix,25.0,mix,
3150,251,2472.433418,17.87688803,19.26549091,,,,
3152,481,6408.849013,24.74728714,28.20842137,,,,
3153,228,1891.238777,17.03815178,19.67272952,,,,
3154,200,1145.89592,15.95769122,23.98811661,,,,
3155,572,8157.930723,26.98690459,30.6057581,,,,
3158,355,3961.548336,21.26029253,24.8838522,Guinardia,,,
3161,4868,4454.625488000001,78.72820399,159.6863927,mix,25.0,mix,
3162,245,2502.2785489999997,17.66192765,19.47586283,mix,25.0,mix,
3163,277,2126.368408,18.77997215,27.13992342,mix,25.0,mix,
3165,505,4816.846936,25.35716802,39.07995389,,,,
3166,230,2097.798494,17.11271736,19.98368726,,,,
3168,405,5101.161071,22.708192699999998,26.3179719,dino30,,,
3169,198,1581.791901,15.87770229,17.81730141,mix,25.0,mix,
3171,180,1310.0441369999999,15.13879513,18.41448883,mix,25.0,mix,
3172,207,1899.878157,16.23454914,17.38511633,mix,25.0,mix,
3173,220,1410.575101,16.73656774,23.66708738,detritus,23.0,detritus,
3174,222,2142.56619,16.81247093,19.108883300000002,mix,25.0,mix,
3175,204,1840.973295,16.11647812,18.01094149,mix,25.0,mix,
3176,306,3429.8337799999995,19.73857393,21.61365535,mix,25.0,mix,
3177,462,5940.751708,24.25359086,29.81579337,mix,25.0,mix,
3178,506,7333.262651999999,25.38226171,27.76171556,,,,
3179,377,4523.893421,21.90916038,23.8490931,Ceratium,2.0,Ceratium,109506.0
3181,221,1839.4024989999998,16.77456227,19.76007582,mix,25.0,mix,
3182,221,2305.14361,16.77456227,19.89759342,mix,25.0,mix,
3183,495,6803.90429,25.10485162,28.46560262,mix,25.0,mix,
3187,488,6138.672045,24.92671053,30.69660761,,,,
3188,508,5220.5415920000005,25.43237481,37.3644941,,,,
3190,260,2272.156887,18.19456737,21.76503874,mix,25.0,mix,
3192,1755,41989.74201,47.27087265,59.44525862,Thalassiosira,21.0,Thalassiosira,148912.0
3193,217,1816.6259519999999,16.62206309,19.22149492,,,,
3194,223,1467.909167,16.85029431,23.26383218,,,,
3195,486,4636.627441,24.87557876,37.04182583,mix,25.0,mix,
3198,296,2373.808838,19.41336924,26.5032088,mix,25.0,mix,
3199,239,2305.9290079999996,17.44431859,20.58986996,mix,25.0,mix,
3200,551,5134.1477939999995,26.48688334,43.60001313,,,,
3201,216,1291.194581,16.58371917,25.56050584,mix_elongated,,,
3202,496,7003.395423000001,25.13019726,30.72484021,mix,25.0,mix,
3204,294,3264.114767,19.34767237,22.80273556,mix,25.0,mix,
3206,243,2187.333885,17.58969043,20.82309124,,,,
3208,749,6825.581543000001,30.881328000000003,39.71907116,mix,25.0,mix,
3209,207,694.2337036,16.23454914,53.15594887,,,,
3211,259,1867.6768329999998,18.1595441,26.09337344,mix,25.0,mix,
3212,673,7076.437451999999,29.27268716,47.81873748,mix,25.0,mix,
3213,603,8219.977178000001,27.70854463,36.10057567,,,,
3214,4647,37204.77344,76.92037548,505.2053391,mix,25.0,mix,
3215,200,1456.913593,15.95769122,19.24175836,,,,
3218,241,1501.681288,17.51715531,27.26668977,DactFragCerataul,,,
3219,213,1579.770264,16.46815178,20.92107671,,,,
3220,527,5479.722986,25.90361442,37.49213041,,,,
3221,227,1331.249887,17.00074636,26.02230862,mix,25.0,mix,
3223,253,2363.263074,17.94796938,20.48874228,mix,25.0,mix,
3224,283,2275.298479,18.98227571,26.76535765,,,,
3226,319,2404.889176,20.15349634,29.11220432,mix,25.0,mix,
3227,435,5833.152160000001,23.53421343,25.92966929,mix,25.0,mix,
3228,225,1998.052928,16.92568751,21.13144399,mix,25.0,mix,
3229,6562,341668.6214,91.40567757,106.87523909999999,,,,
3230,206,1888.8825829999998,16.19528778,18.30887508,Chaetoceros,3.0,Chaetoceros,148985.0
3231,315,2162.201144,20.02674353,34.80699229,,,,
3232,235,2275.298479,17.29772508,18.52037306,mix,25.0,mix,
3233,578,5827.654372,27.12807507,42.75635538,detritus,23.0,detritus,
3234,702,8650.375372,29.89672491,43.73549294,mix,25.0,mix,
3235,226,1748.2963120000002,16.96325845,21.07017354,,,,
3236,8332,68971.17188,102.998213,880.5599501,,,,
3237,423,4043.618408,23.20733348,32.35726453,mix,25.0,mix,
3238,552,6069.557007,26.51090773,37.69654142,mix,25.0,mix,
3239,315,3345.7961760000003,20.02674353,22.73633177,,,,
3240,225,2014.5462890000001,16.92568751,19.83180401,,,,
3241,610,6835.320216,27.868909600000002,42.17600332,mix,25.0,mix,
3242,221,1911.65913,16.77456227,18.90184733,mix,25.0,mix,
3243,239,2394.679,17.44431859,20.54539282,dino30,,,
3244,210,1751.437904,16.35176762,18.20541563,mix,25.0,mix,
3246,249,2293.362637,17.80552293,20.43072105,dino30,,,
3247,451,2701.6635739999997,23.96311822,63.05023519,mix,25.0,mix,
3252,232,1603.163208,17.18695943,24.66960061,,,,
3253,255,2816.437814,18.01877032,21.09413491,,,,
3254,237,2404.103778,17.37117647,18.31968505,detritus,23.0,detritus,
3255,186,1525.243233,15.389040099999999,17.65255432,,,,
3257,851,11439.32425,32.91696907,50.94919308,,,,
3258,289,2861.205509,19.18244584,23.13545482,tintinnid,,,
3259,470,4208.163359,24.46267741,39.36576487,,,,
3260,216,1966.637001,16.58371917,18.53348266,,,,
3261,229,2183.406894,17.07547527,18.55664971,detritus,23.0,detritus,
3262,221,1840.1878969999998,16.77456227,20.73049618,,,,
3263,658,10250.23143,28.94463025,34.59561106,,,,
3264,261,2714.336053,18.22952334,21.00954193,,,,
3265,556,8244.324520999999,26.60678836,28.89132208,mix,25.0,mix,
3266,646,7483.273701000001,28.67948301,43.17901745,mix,25.0,mix,
3267,232,2477.9312059999997,17.18695943,20.75776248,Thalassiosira,21.0,Thalassiosira,148912.0
3268,239,2031.8250489999998,17.44431859,20.66905294,mix,25.0,mix,
3269,294,2826.64799,19.34767237,23.5129584,mix,25.0,mix,
3270,404,4084.8558479999997,22.68014057,30.44101916,Chaetoceros,3.0,Chaetoceros,148985.0
3273,339,2841.301514,20.77566378,30.54828339,mix,25.0,mix,
3274,4167,1950.034912,72.83947544,359.725302,mix,25.0,mix,
3275,5712,89869.97024,85.28038625,299.9870503,mix,25.0,mix,
3276,373,3367.016113,21.79262146,30.49538462,mix_elongated,,,
3277,614,7758.948456,27.96013377,37.59856226,,,,
3278,248,2153.561764,17.76973289,21.46445506,mix,25.0,mix,
3279,200,1175.741051,15.95769122,24.97194559,,,,
3282,306,2413.5285559999998,19.73857393,27.70793033,,,,
3283,259,2785.021887,18.1595441,20.63890154,mix_elongated,,,
3284,199,1475.763149,15.917747,18.85014206,mix_elongated,,,
3285,237,1647.838501,17.37117647,25.11949812,mix,25.0,mix,
3286,213,1118.4069849999998,16.46815178,27.68640867,mix,25.0,mix,
3288,206,1810.342767,16.19528778,19.42063178,,,,
3289,632,7231.160890000001,28.3670124,41.87654231,mix,25.0,mix,
3291,238,2648.362607,17.40778595,19.59163296,Rhizosolenia,18.0,Rhizosolenia,149069.0
3293,1832,1347.301392,48.29673743,92.78495536,dino30,,,
3295,1070,24037.11079,36.91024672,37.94229618,mix,25.0,mix,
3296,260,2722.190034,18.19456737,20.87225164,mix_elongated,,,
3297,235,2613.805088,17.29772508,18.48875737,detritus,23.0,detritus,
3298,271,2455.154659,18.57546545,22.82253345,,,,
3299,5877,182191.1875,86.50334563,132.9747605,mix,25.0,mix,
3301,494,4264.7120270000005,25.07948036,41.48951576,mix,25.0,mix,
3302,334,4050.2983289999997,20.62188177,21.43999946,mix,25.0,mix,
3303,719,9478.185036,30.25655685,44.26450073,mix,25.0,mix,
3304,628,9998.118620000001,28.27710088,30.78990351,mix,25.0,mix,
3305,566,7920.740478,26.84499175,30.92242236,mix,25.0,mix,
3306,541,5120.796025,26.24542996,42.27102455,,,,
3307,450,6040.497275,23.93653682,25.45970649,,,,
3310,296,2383.9013670000004,19.41336924,27.95687383,mix,25.0,mix,
3313,206,1658.760921,16.19528778,19.13489069,Rhizosolenia,18.0,Rhizosolenia,149069.0
3314,495,6569.070239,25.10485162,28.48297965,mix,25.0,mix,
3315,296,1985.486557,19.41336924,31.15713121,,,,
3316,328,3846.094806,20.43581588,21.25406562,mix,25.0,mix,
3317,324,2712.739502,20.31082501,28.92845696,,,,
3318,653,11119.6672,28.83444854,35.61420703,,,,
3319,263,2878.484269,18.29923496,20.72274025,Cerataulina,,,
3320,2126,68767.89239,52.02794703,53.2023905,mix,25.0,mix,
3321,198,1561.371549,15.87770229,18.80637553,mix,25.0,mix,
3322,3228,56852.20703,64.10941624,152.2650574,mix,25.0,mix,
3323,222,1808.77197,16.81247093,19.92541086,dino30,,,
3324,695,11081.182690000001,29.74729372,34.53197019,mix,25.0,mix,
3325,222,2119.789643,16.81247093,19.06581529,mix,25.0,mix,
3326,4774,36507.39453,77.96438666,543.0508867000001,mix,25.0,mix,
3327,229,1519.7454460000001,17.07547527,24.3624326,DactFragCerataul,,,
3328,237,2060.8847809999997,17.37117647,19.56200569,mix,25.0,mix,
3329,2511,19396.79688,56.54294383,284.0772869,,,,
3330,236,2108.794069,17.33448968,19.40773359,mix,25.0,mix,
3331,665,7818.010742,29.09818374,40.49285483,,,,
3332,212,1537.0623779999999,16.42944867,20.56409047,mix,25.0,mix,
3333,504,7434.579015,25.33204947,26.2770803,,,,
3336,248,2245.453349,17.76973289,21.37500955,,,,
3338,486,5892.84242,24.87557876,30.49164506,mix,25.0,mix,
3340,474,6876.946319,24.56655336,25.40360379,mix,25.0,mix,
3341,247,2276.8692760000004,17.73387063,21.86908685,mix,25.0,mix,
3343,222,2225.032997,16.81247093,19.56757582,,,,
3344,254,2144.922384,17.98340469,22.82716084,mix,25.0,mix,
3346,13454,631559.5,130.88225559999998,182.43809019999998,mix,25.0,mix,
3348,443,4758.727472,23.74963407,31.41835813,,,,
3351,330,2820.364805,20.49802551,29.415280300000003,,,,
3353,229,2206.183441,17.07547527,18.04906169,,,,
3354,550,6820.397651,26.46283714,34.20982167,,,,
3355,235,1336.295654,17.29772508,29.92053631,,,,
3357,232,2236.0285710000003,17.18695943,18.26068357,,,,
3358,234,2342.057323,17.26088218,19.6048991,,,,
3359,214,2159.0595510000003,16.50676415,17.8334815,,,,
3360,228,2194.402469,17.03815178,20.68594793,,,,
3361,252,1954.8560289999998,17.91246396,23.22875491,,,,
3363,519,6913.860032,25.70625067,30.00213423,,,,
3364,241,2206.183441,17.51715531,21.22908703,,,,
3366,259,1925.018066,18.1595441,26.87285747,,,,
3367,653,11295.59639,28.83444854,29.73640284,,,,
3368,1001,33510.583439999995,35.70031911,42.27458126,,,,
3369,2105,68191.41013999999,51.77035099,52.71070262,,,,
3370,206,1207.942375,16.19528778,24.66500922,,,,
3371,300,2949.955502,19.54410048,23.20318009,,,,
3372,211,2019.2586780000001,16.39065416,19.21246241,,,,
3376,2572,75103.69937,57.22562458,71.71462404,,,,
3379,398,3974.114707,22.51109368,30.12158287,,,,
3380,495,3942.87915,25.10485162,38.43511457,,,,
3381,5291,167409.1893,82.07746604,137.8116041,,,,
3382,230,2082.090531,17.11271736,18.90318794,,,,
3383,788,9672.96378,31.67511265,49.83330622,,,,
3384,272,2030.745239,18.60970597,26.38345073,,,,
3389,218,1804.0595809999998,16.66031875,18.99049133,,,,
3390,310,2444.863281,19.86716535,28.67924921,,,,
3391,225,1916.371519,16.92568751,20.01277467,,,,
3392,253,1854.325064,17.94796938,24.94909368,,,,
3393,390,4609.501821,22.28370307,27.66028876,,,,
3395,718,8395.000977,30.23550881,45.44221701,,,,
3397,499,5098.8048770000005,25.20608127,39.4285193,,,,
3398,649,6924.8556069999995,28.745999100000002,45.73654119,,,,
3399,207,1729.4467559999998,16.23454914,18.66780069,,,,
3400,3936,35719.53125,70.7917428,394.5168006,,,,
3401,294,3066.19443,19.34767237,22.23282976,,,,
3402,652,9934.501369,28.81236164,33.11408283,,,,
3403,262,1805.641968,18.26441241,27.9184539,,,,
3404,241,1593.376221,17.51715531,28.65929908,,,,
3406,470,6728.506066,24.46267741,25.70834956,,,,
3407,337,1959.0014649999998,20.71428798,37.36656878,,,,
3408,258,2622.444468,18.12445317,19.4357723,,,,
3409,224,2294.148035,16.88803298,19.19923673,,,,
3410,436,4512.277832,23.56124873,30.71094557,,,,
3411,225,2080.5197350000003,16.92568751,18.06276262,,,,
3412,225,1627.7384029999998,16.92568751,21.33143507,,,,
3413,485,6366.4375119999995,24.84997342,30.213687300000004,,,,
3415,758,8906.415173000001,31.06630932,50.38634135,,,,
3416,472,4076.216468,24.51467041,39.60070346,,,,
3418,313,2472.433418,19.96306533,28.76610402,,,,
3419,296,2322.19458,19.41336924,28.97809043,,,,
3421,559,5554.335811999999,26.6784727,42.78230848,,,,
3422,253,2511.703327,17.94796938,20.13809359,,,,
3423,2223,67357.31728999999,53.20161189,65.16809094,,,,
3424,924,14930.419090000001,34.29975713,44.48765299,,,,
