pid,Asterionellopsis,Cerataulina,Ceratium,Chaetoceros,Corethron,Coscinodiscus,Cylindrotheca,DactFragCerataul,Dactyliosolen,Dictyocha,Dinobryon,Dinophysis,Ditylum,Ephemera,Eucampia,Euglena,Gonyaulax,Guinardia,Guinardia_flaccida,Guinardia_striata,Gyrodinium,Hemiaulus,Laboea,Lauderia,Leptocylindrus,Licmophora,Myrionecta,Odontella,Paralia,Phaeocystis,Pleurosigma,Prorocentrum,Pseudonitzschia,Pyramimonas,Rhizosolenia,Skeletonema,Stephanopyxis,Thalassionema,Thalassiosira,Thalassiosira_dirty,bad,ciliate_mix,clusterflagellate,detritus,dino30,kiteflagellates,mix,mix_elongated,pennate,tintinnid
D20180213T234223_IFCB010_00080,0.0,0.003333,0.0,0.096667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.013333,0.0,0.003333,0.0,0.0,0.120000,0.166667,0.0,0.576667,0.003333,0.0,0.0
D20180213T234223_IFCB010_00081,0.016667,0.003333,0.0,0.080000,0.0,0.0,0.003333,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036667,0.006667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.026667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.210000,0.030000,0.020000,0.316667,0.200000,0.020000,0.0
D20180213T234223_IFCB010_00082,0.0,0.003333,0.0,0.033333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.026667,0.0,0.0,0.206667,0.003333,0.0,0.710000,0.010000,0.0,0.0
D20180213T234223_IFCB010_00084,0.016667,0.006667,0.0,0.100000,0.0,0.0,0.003333,0.0,0.006667,0.0,0.023333,0.0,0.0,0.0,0.003333,0.036667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333,0.006667,0.0,0.0,0.003333,0.0,0.020000,0.0,0.003333,0.0,0.043333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.026667,0.053333,0.306667,0.200000,0.043333,0.0
D20180213T234223_IFCB010_00086,0.010000,0.0,0.0,0.043333,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.020000,0.0,0.0,0.003333,0.006667,0.070000,0.103333,0.0,0.683333,0.006667,0.0,0.0
D20180213T234223_IFCB010_00087,0.0,0.0,0.0,0.050000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.186667,0.010000,0.0,0.703333,0.023333,0.0,0.0
D20180213T234223_IFCB010_00088,0.003333,0.003333,0.0,0.030000,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.193333,0.023333,0.0,0.680000,0.036667,0.0,0.0
D20180213T234223_IFCB010_00089,0.010000,0.003333,0.0,0.126667,0.0,0.0,0.003333,0.0,0.0,0.0,0.020000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.003333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.020000,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.143333,0.013333,0.0,0.456667,0.186667,0.0,0.0
D20180213T234223_IFCB010_00090,0.003333,0.006667,0.0,0.076667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.153333,0.033333,0.010000,0.586667,0.103333,0.0,0.0
D20180213T234223_IFCB010_00091,0.016667,0.0,0.0,0.140000,0.003333,0.0,0.0,0.0,0.043333,0.006667,0.003333,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.020000,0.0,0.0,0.0,0.026667,0.0,0.016667,0.0,0.003333,0.003333,0.0,0.023333,0.030000,0.0,0.500000,0.023333,0.016667,0.073333,0.020000,0.003333,0.0
D20180213T234223_IFCB010_00092,0.016667,0.023333,0.010000,0.053333,0.086667,0.0,0.0,0.006667,0.016667,0.036667,0.033333,0.016667,0.0,0.010000,0.083333,0.003333,0.0,0.0,0.006667,0.023333,0.030000,0.010000,0.0,0.0,0.0,0.053333,0.036667,0.0,0.043333,0.033333,0.0,0.010000,0.0,0.030000,0.0,0.003333,0.0,0.010000,0.023333,0.040000,0.0,0.033333,0.030000,0.113333,0.003333,0.010000,0.0,0.0,0.0,0.060000
D20180213T234223_IFCB010_00093,0.003333,0.0,0.0,0.063333,0.0,0.0,0.0,0.0,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.313333,0.016667,0.0,0.530000,0.036667,0.0,0.0
D20180213T234223_IFCB010_00094,0.003333,0.006667,0.0,0.090000,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.263333,0.003333,0.003333,0.400000,0.166667,0.010000,0.0
D20180213T234223_IFCB010_00095,0.006667,0.0,0.0,0.093333,0.0,0.0,0.0,0.0,0.010000,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.286667,0.006667,0.0,0.553333,0.013333,0.0,0.0
D20180213T234223_IFCB010_00097,0.003333,0.006667,0.0,0.156667,0.0,0.0,0.003333,0.006667,0.016667,0.0,0.040000,0.0,0.0,0.0,0.006667,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.006667,0.0,0.0,0.0,0.0,0.023333,0.0,0.010000,0.0,0.023333,0.0,0.0,0.0,0.0,0.010000,0.003333,0.0,0.136667,0.016667,0.033333,0.233333,0.210000,0.040000,0.0
D20180213T234223_IFCB010_00099,0.003333,0.0,0.0,0.106667,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.346667,0.003333,0.0,0.430000,0.066667,0.0,0.0
D20180213T234223_IFCB010_00100,0.0,0.003333,0.0,0.056667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.0,0.003333,0.163333,0.026667,0.0,0.706667,0.010000,0.0,0.0
D20180213T234223_IFCB010_00101,0.0,0.013333,0.003333,0.0,0.080000,0.0,0.0,0.0,0.0,0.023333,0.006667,0.096667,0.003333,0.0,0.160000,0.0,0.003333,0.006667,0.016667,0.016667,0.010000,0.003333,0.0,0.0,0.0,0.003333,0.056667,0.0,0.023333,0.0,0.0,0.016667,0.0,0.0,0.0,0.006667,0.010000,0.003333,0.010000,0.010000,0.0,0.140000,0.050000,0.046667,0.010000,0.003333,0.0,0.0,0.0,0.166667
D20180213T234223_IFCB010_00104,0.0,0.0,0.0,0.176667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.003333,0.0,0.010000,0.0,0.0,0.003333,0.0,0.023333,0.0,0.003333,0.160000,0.050000,0.0,0.510000,0.053333,0.0,0.0
D20180213T234223_IFCB010_00106,0.0,0.0,0.0,0.090000,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026667,0.0,0.0,0.226667,0.043333,0.0,0.573333,0.030000,0.0,0.0
D20180213T234223_IFCB010_00107,0.0,0.0,0.0,0.043333,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.180000,0.006667,0.0,0.710000,0.030000,0.0,0.0
D20180213T234223_IFCB010_00108,0.0,0.003333,0.0,0.086667,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.010000,0.0,0.003333,0.0,0.003333,0.123333,0.130000,0.003333,0.583333,0.023333,0.006667,0.0
D20180213T234223_IFCB010_00109,0.0,0.0,0.0,0.056667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.143333,0.013333,0.0,0.750000,0.006667,0.0,0.0
D20180213T234223_IFCB010_00110,0.006667,0.010000,0.0,0.173333,0.0,0.0,0.006667,0.0,0.0,0.0,0.033333,0.0,0.0,0.0,0.0,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.006667,0.0,0.003333,0.0,0.006667,0.0,0.050000,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.103333,0.033333,0.013333,0.290000,0.220000,0.023333,0.0
D20180213T234223_IFCB010_00112,0.0,0.010000,0.0,0.096667,0.0,0.0,0.013333,0.006667,0.006667,0.0,0.070000,0.0,0.0,0.0,0.0,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.006667,0.003333,0.0,0.0,0.0,0.0,0.010000,0.0,0.003333,0.0,0.030000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.020000,0.056667,0.203333,0.300000,0.043333,0.0
D20180213T234223_IFCB010_00113,0.0,0.0,0.0,0.050000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.190000,0.013333,0.0,0.680000,0.033333,0.0,0.0
D20180213T234223_IFCB010_00114,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.026667,0.0,0.0,0.0,0.0,0.046667,0.180000,0.0,0.620000,0.006667,0.0,0.0
D20180213T234223_IFCB010_00115,0.003333,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.003333,0.0,0.023333,0.0,0.0,0.136667,0.033333,0.0,0.713333,0.006667,0.0,0.0
D20180213T234223_IFCB010_00116,0.003333,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.153333,0.013333,0.0,0.706667,0.016667,0.0,0.0
D20180213T234223_IFCB010_00117,0.003333,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.083333,0.016667,0.0,0.833333,0.020000,0.0,0.0
D20180213T234223_IFCB010_00118,0.006667,0.010000,0.0,0.133333,0.0,0.0,0.003333,0.0,0.016667,0.003333,0.016667,0.0,0.0,0.003333,0.006667,0.020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,0.026667,0.0,0.0,0.0,0.0,0.010000,0.0,0.030000,0.0,0.020000,0.0,0.003333,0.010000,0.003333,0.010000,0.0,0.010000,0.153333,0.110000,0.076667,0.153333,0.136667,0.010000,0.0
D20180213T234223_IFCB010_00119,0.003333,0.0,0.0,0.033333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.126667,0.010000,0.0,0.803333,0.003333,0.0,0.0
D20180213T234223_IFCB010_00120,0.040000,0.0,0.0,0.170000,0.0,0.0,0.0,0.0,0.016667,0.003333,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.010000,0.0,0.0,0.0,0.010000,0.0,0.013333,0.0,0.0,0.0,0.0,0.020000,0.003333,0.003333,0.363333,0.023333,0.006667,0.280000,0.013333,0.0,0.003333
D20180213T234223_IFCB010_00122,0.006667,0.180000,0.0,0.010000,0.0,0.0,0.030000,0.086667,0.246667,0.0,0.006667,0.0,0.013333,0.003333,0.0,0.020000,0.0,0.033333,0.0,0.0,0.0,0.046667,0.0,0.0,0.066667,0.003333,0.0,0.0,0.0,0.0,0.013333,0.0,0.023333,0.0,0.023333,0.063333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000,0.0,0.030000,0.070000,0.0
D20180213T234223_IFCB010_00124,0.0,0.0,0.0,0.036667,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.050000,0.016667,0.0,0.860000,0.006667,0.0,0.0
D20180213T234223_IFCB010_00126,0.010000,0.030000,0.0,0.163333,0.003333,0.0,0.0,0.006667,0.010000,0.006667,0.036667,0.0,0.0,0.0,0.006667,0.006667,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.016667,0.040000,0.0,0.0,0.020000,0.0,0.050000,0.0,0.033333,0.0,0.080000,0.0,0.0,0.030000,0.0,0.006667,0.006667,0.013333,0.176667,0.043333,0.096667,0.026667,0.063333,0.010000,0.003333
D20180213T234223_IFCB010_00128,0.006667,0.0,0.0,0.103333,0.0,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.376667,0.016667,0.0,0.393333,0.060000,0.0,0.0
D20180213T234223_IFCB010_00129,0.0,0.003333,0.0,0.050000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.003333,0.0,0.010000,0.0,0.0,0.296667,0.050000,0.0,0.543333,0.033333,0.0,0.0
D20180213T234223_IFCB010_00131,0.0,0.0,0.0,0.210000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.003333,0.0,0.0,0.0,0.003333,0.0,0.006667,0.0,0.0,0.0,0.0,0.026667,0.0,0.0,0.236667,0.053333,0.003333,0.433333,0.016667,0.0,0.0
D20180213T234223_IFCB010_00132,0.020000,0.026667,0.0,0.093333,0.0,0.0,0.010000,0.006667,0.0,0.0,0.036667,0.0,0.0,0.0,0.0,0.040000,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.003333,0.050000,0.006667,0.0,0.0,0.0,0.0,0.036667,0.0,0.003333,0.0,0.060000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056667,0.023333,0.023333,0.173333,0.230000,0.096667,0.0
D20180213T234223_IFCB010_00134,0.0,0.0,0.0,0.033333,0.0,0.0,0.070000,0.003333,0.006667,0.003333,0.016667,0.0,0.0,0.003333,0.0,0.013333,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.066667,0.003333,0.0,0.0,0.0,0.0,0.0,0.006667,0.006667,0.003333,0.0,0.043333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036667,0.0,0.020000,0.013333,0.536667,0.110000,0.0
D20180213T234223_IFCB010_00135,0.010000,0.020000,0.0,0.106667,0.0,0.0,0.003333,0.010000,0.0,0.0,0.056667,0.0,0.0,0.0,0.0,0.016667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.026667,0.0,0.006667,0.0,0.030000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070000,0.043333,0.046667,0.240000,0.230000,0.063333,0.0
D20180213T234223_IFCB010_00136,0.0,0.0,0.0,0.110000,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.323333,0.003333,0.0,0.470000,0.046667,0.0,0.0
D20180213T234223_IFCB010_00137,0.033333,0.006667,0.0,0.086667,0.0,0.0,0.0,0.0,0.026667,0.0,0.123333,0.0,0.0,0.0,0.023333,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.026667,0.0,0.003333,0.006667,0.0,0.010000,0.0,0.026667,0.0,0.073333,0.0,0.020000,0.006667,0.0,0.0,0.0,0.003333,0.340000,0.003333,0.070000,0.056667,0.046667,0.0,0.0
D20180213T234223_IFCB010_00139,0.003333,0.0,0.0,0.053333,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.193333,0.010000,0.0,0.706667,0.0,0.0,0.0
D20180213T234223_IFCB010_00142,0.0,0.003333,0.0,0.033333,0.0,0.0,0.0,0.0,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.126667,0.016667,0.0,0.750000,0.040000,0.0,0.0
D20180213T234223_IFCB010_00143,0.003333,0.003333,0.0,0.103333,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.233333,0.013333,0.003333,0.473333,0.106667,0.013333,0.0
D20180213T234223_IFCB010_00145,0.003333,0.100000,0.006667,0.0,0.010000,0.0,0.010000,0.053333,0.010000,0.010000,0.013333,0.006667,0.006667,0.016667,0.013333,0.053333,0.0,0.023333,0.006667,0.020000,0.063333,0.020000,0.0,0.0,0.006667,0.123333,0.003333,0.003333,0.010000,0.0,0.110000,0.080000,0.0,0.006667,0.003333,0.006667,0.003333,0.003333,0.0,0.003333,0.0,0.006667,0.0,0.0,0.013333,0.063333,0.0,0.013333,0.093333,0.0
D20180213T234223_IFCB010_00147,0.0,0.0,0.0,0.043333,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.100000,0.023333,0.0,0.750000,0.036667,0.0,0.0
D20180213T234223_IFCB010_00148,0.0,0.003333,0.0,0.036667,0.0,0.0,0.0,0.0,0.013333,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.0,0.0,0.003333,0.0,0.023333,0.0,0.0,0.123333,0.016667,0.003333,0.746667,0.020000,0.0,0.0
D20180213T234223_IFCB010_00149,0.003333,0.0,0.0,0.060000,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.103333,0.076667,0.0,0.690000,0.013333,0.0,0.0
D20180213T234223_IFCB010_00150,0.003333,0.0,0.0,0.100000,0.0,0.0,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.003333,0.0,0.010000,0.0,0.0,0.0,0.0,0.026667,0.0,0.0,0.366667,0.006667,0.006667,0.436667,0.030000,0.0,0.0
D20180213T234223_IFCB010_00151,0.003333,0.0,0.0,0.040000,0.0,0.0,0.0,0.0,0.023333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.003333,0.003333,0.0,0.003333,0.0,0.0,0.120000,0.046667,0.0,0.743333,0.006667,0.0,0.0
D20180213T234223_IFCB010_00152,0.0,0.003333,0.0,0.010000,0.0,0.0,0.060000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.020000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303333,0.343333,0.0
D20180213T234223_IFCB010_00153,0.013333,0.016667,0.0,0.050000,0.0,0.0,0.006667,0.013333,0.003333,0.0,0.040000,0.0,0.0,0.0,0.0,0.030000,0.0,0.0,0.0,0.0,0.010000,0.0,0.0,0.0,0.0,0.036667,0.013333,0.0,0.0,0.006667,0.003333,0.106667,0.0,0.013333,0.0,0.013333,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.066667,0.036667,0.123333,0.240000,0.110000,0.040000,0.0
D20180213T234223_IFCB010_00154,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.016667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003333,0.0,0.0,0.0,0.0,0.003333,0.0,0.030000,0.0,0.0,0.200000,0.030000,0.0,0.583333,0.050000,0.0,0.0
D20180213T234223_IFCB010_00155,0.003333,0.0,0.0,0.053333,0.0,0.0,0.0,0.0,0.006667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.236667,0.010000,0.0,0.633333,0.023333,0.0,0.0
D20180213T234223_IFCB010_00156,0.006667,0.0,0.0,0.086667,0.0,0.0,0.0,0.0,0.006667,0.0,0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020000,0.0,0.0,0.250000,0.006667,0.003333,0.580000,0.036667,0.0,0.0
